from_id,to_id,Spend,Quantity
CUST0000846460,PRD0902162,0.39,3
CUST0000152233,PRD0902479,1.03,1
CUST0000152233,PRD0902559,2.09,1
CUST0000152233,PRD0902569,1.22,1
CUST0000152233,PRD0903438,1.08,1
CUST0000152233,PRD0903827,0.67,1
CUST0000152233,PRD0903923,2.64,1
CUST0000152233,PRD0903936,0.79,1
CUST0000152233,PRD0904023,4.65,3
CUST0000152233,PRD0904042,0.23,1
CUST0000152233,PRD0904358,4.62,3
CUST0000575003,PRD0900302,1.53,1
CUST0000575003,PRD0900392,0.93,1
CUST0000115390,PRD0900467,0.27,1
CUST0000105720,PRD0900531,0.54,1
CUST0000228256,PRD0900531,1.52,1
CUST0000228256,PRD0900679,0.85,1
CUST0000115390,PRD0900699,1.14,1
CUST0000575003,PRD0900733,2.96,4
CUST0000575003,PRD0900733,2.96,4
CUST0000105720,PRD0901245,5.13,3
CUST0000115390,PRD0901265,1.09,1
CUST0000228256,PRD0901294,1.73,1
CUST0000115390,PRD0901731,2.46,3
CUST0000115390,PRD0901792,1.9,1
CUST0000784006,PRD0901851,1.26,1
CUST0000115390,PRD0901887,2.58,3
CUST0000784006,PRD0902268,0.26,1
CUST0000784006,PRD0902322,0.31,1
CUST0000575003,PRD0902555,1.18,1
CUST0000228256,PRD0902599,4.76,1
CUST0000228256,PRD0902695,1.82,1
CUST0000115390,PRD0902700,0.97,1
CUST0000575003,PRD0902739,1.41,1
CUST0000228256,PRD0902898,1.56,1
CUST0000575003,PRD0902965,0.01,1
CUST0000105720,PRD0903052,0.52,2
CUST0000105720,PRD0903052,0.52,2
CUST0000784006,PRD0903052,0.26,1
CUST0000784006,PRD0903228,0.89,1
CUST0000115390,PRD0903516,1.42,1
CUST0000115390,PRD0903520,0.88,1
CUST0000115390,PRD0903650,0.61,1
CUST0000115390,PRD0903685,2.19,3
CUST0000115390,PRD0903706,1.26,1
CUST0000575003,PRD0903806,1.39,1
CUST0000115390,PRD0903867,1.93,1
CUST0000575003,PRD0903958,1.79,1
CUST0000115390,PRD0903971,1.52,1
CUST0000228256,PRD0904013,3.86,1
CUST0000575003,PRD0904044,1.12,2
CUST0000575003,PRD0904044,1.12,2
CUST0000784006,PRD0904154,19.26,3
CUST0000115390,PRD0904226,1.11,1
CUST0000115390,PRD0904282,4.0,1
CUST0000228256,PRD0904358,4.62,3
CUST0000575003,PRD0904358,3.08,2
CUST0000575003,PRD0904358,3.08,2
CUST0000115390,PRD0904382,1.87,1
CUST0000105720,PRD0904496,1.54,1
CUST0000115390,PRD0904543,2.29,1
CUST0000575003,PRD0904634,3.01,1
CUST0000105720,PRD0904887,1.02,1
CUST0000784006,PRD0904891,0.46,1
CUST0000115390,PRD0902328,1.93,1
CUST0000992313,PRD0900058,1.78,1
CUST0000292985,PRD0900121,2.94,3
CUST0000957318,PRD0900121,0.98,1
CUST0000465054,PRD0900140,0.76,4
CUST0000465054,PRD0900173,0.8,1
CUST0000957318,PRD0900173,0.72,1
CUST0000957318,PRD0900202,1.37,1
CUST0000291108,PRD0900414,0.87,1
CUST0000465054,PRD0900488,0.66,1
CUST0000465054,PRD0900554,1.97,1
CUST0000244654,PRD0900579,2.03,1
CUST0000244654,PRD0900685,1.52,1
CUST0000465054,PRD0900742,0.3,1
CUST0000992313,PRD0900786,1.88,1
CUST0000244654,PRD0900810,1.27,1
CUST0000768393,PRD0900830,0.97,1
CUST0000244654,PRD0900900,0.82,1
CUST0000957318,PRD0900917,2.34,1
CUST0000356307,PRD0900963,1.72,2
CUST0000356307,PRD0900963,1.72,2
CUST0000768393,PRD0901084,0.8,1
CUST0000768393,PRD0901152,1.98,1
CUST0000244654,PRD0901350,0.52,1
CUST0000292985,PRD0901414,0.53,1
CUST0000244654,PRD0901495,1.29,1
CUST0000244654,PRD0901497,6.98,2
CUST0000244654,PRD0901497,6.98,2
CUST0000957318,PRD0901577,2.64,4
CUST0000957318,PRD0901692,3.31,1
CUST0000244654,PRD0901693,4.08,6
CUST0000957318,PRD0901791,4.56,3
CUST0000957318,PRD0901878,0.5,1
CUST0000957318,PRD0901887,0.86,1
CUST0000992313,PRD0901895,1.17,1
CUST0000244654,PRD0901896,5.64,3
CUST0000244654,PRD0901980,1.5,3
CUST0000768393,PRD0902106,1.04,1
CUST0000244654,PRD0902180,2.0,1
CUST0000465054,PRD0902268,0.52,2
CUST0000465054,PRD0902268,0.52,2
CUST0000465054,PRD0902460,1.27,1
CUST0000762907,PRD0902480,0.74,1
CUST0000291108,PRD0902551,0.79,1
CUST0000957318,PRD0902569,1.22,1
CUST0000957318,PRD0902648,0.63,1
CUST0000957318,PRD0902703,2.88,1
CUST0000244654,PRD0902705,2.25,1
CUST0000768393,PRD0902751,3.26,1
CUST0000244654,PRD0902787,2.03,1
CUST0000244654,PRD0902830,3.42,3
CUST0000244654,PRD0902862,22.32,3
CUST0000244654,PRD0902898,4.68,3
CUST0000957318,PRD0902898,4.68,3
CUST0000768393,PRD0902944,2.03,1
CUST0000465054,PRD0903052,0.48,1
CUST0000957318,PRD0903052,0.68,1
CUST0000768393,PRD0903080,3.03,3
CUST0000768393,PRD0903135,5.3,5
CUST0000992313,PRD0903146,2.7,1
CUST0000244654,PRD0903250,1.11,1
CUST0000957318,PRD0903294,1.24,1
CUST0000992313,PRD0903337,8.31,3
CUST0000768393,PRD0903342,2.23,1
CUST0000768393,PRD0903399,1.86,3
CUST0000244654,PRD0903460,0.7,1
CUST0000244654,PRD0903507,0.84,1
CUST0000244654,PRD0903515,5.16,1
CUST0000465054,PRD0903542,0.57,1
CUST0000957318,PRD0903586,0.46,1
CUST0000957318,PRD0903609,0.72,1
CUST0000465054,PRD0903700,1.53,1
CUST0000465054,PRD0903825,0.66,1
CUST0000768393,PRD0903897,3.96,3
CUST0000244654,PRD0904142,0.35,1
CUST0000768393,PRD0904194,1.65,3
CUST0000244654,PRD0904204,0.19,1
CUST0000356307,PRD0904263,1.11,1
CUST0000465054,PRD0904297,2.4,1
CUST0000244654,PRD0904358,1.54,1
CUST0000465054,PRD0904358,3.08,2
CUST0000465054,PRD0904358,3.08,2
CUST0000244654,PRD0904371,1.18,2
CUST0000244654,PRD0904371,1.18,2
CUST0000957318,PRD0904453,1.24,1
CUST0000768393,PRD0904456,2.82,3
CUST0000292985,PRD0904502,1.2,1
CUST0000957318,PRD0904557,0.39,1
CUST0000244654,PRD0904564,2.16,1
CUST0000768393,PRD0904633,20.07,3
CUST0000244654,PRD0904684,2.38,1
CUST0000768393,PRD0904695,0.82,1
CUST0000768393,PRD0904819,3.4,4
CUST0000465054,PRD0904887,3.06,3
CUST0000244654,PRD0904933,9.81,3
CUST0000244654,PRD0904983,0.45,1
CUST0000957318,PRD0904646,2.58,1
CUST0000244654,PRD0902621,0.97,1
CUST0000957318,PRD0903812,0.33,1
CUST0000244654,PRD0900287,3.12,1
CUST0000244654,PRD0901865,3.06,1
CUST0000957318,PRD0904426,4.34,2
CUST0000957318,PRD0904426,4.34,2
CUST0000465054,PRD0902679,0.42,1
CUST0000244654,PRD0904723,4.46,2
CUST0000244654,PRD0904723,4.46,2
CUST0000957318,PRD0901348,2.06,1
CUST0000780146,PRD0900284,1.14,3
CUST0000858503,PRD0900669,3.33,3
CUST0000858503,PRD0900669,3.33,3
CUST0000858503,PRD0900669,3.33,3
CUST0000780146,PRD0900691,1.15,1
CUST0000063103,PRD0900691,1.15,1
CUST0000016975,PRD0900699,1.14,1
CUST0000063103,PRD0900782,11.73,3
CUST0000780146,PRD0900875,1.05,1
CUST0000858503,PRD0901075,4.72,1
CUST0000016975,PRD0901081,1.01,1
CUST0000063103,PRD0901081,1.01,1
CUST0000080372,PRD0901137,1.45,1
CUST0000175019,PRD0901212,0.84,1
CUST0000063103,PRD0901316,0.99,1
CUST0000016975,PRD0901568,1.98,6
CUST0000063103,PRD0901639,0.34,1
CUST0000063103,PRD0901652,10.8,3
CUST0000858503,PRD0901669,0.23,1
CUST0000016975,PRD0901861,0.9,1
CUST0000175019,PRD0901887,1.72,2
CUST0000175019,PRD0901887,1.72,2
CUST0000175019,PRD0901920,0.77,1
CUST0000016975,PRD0901938,2.08,4
CUST0000858503,PRD0902456,3.06,1
CUST0000080372,PRD0902553,5.46,3
CUST0000063103,PRD0902631,0.61,1
CUST0000063103,PRD0902665,2.51,1
CUST0000858503,PRD0902789,1.12,1
CUST0000780146,PRD0903003,1.59,1
CUST0000858503,PRD0903010,0.37,1
CUST0000063103,PRD0903052,0.92,1
CUST0000063103,PRD0903140,1.02,3
CUST0000016975,PRD0903444,6.33,3
CUST0000063103,PRD0903463,1.74,1
CUST0000780146,PRD0903587,1.46,1
CUST0000063103,PRD0903806,1.39,1
CUST0000063103,PRD0903993,1.8,1
CUST0000780146,PRD0903994,4.08,3
CUST0000063103,PRD0904019,5.82,3
CUST0000063103,PRD0904272,1.6,1
CUST0000858503,PRD0904358,6.16,4
CUST0000858503,PRD0904358,6.16,4
CUST0000063103,PRD0904774,2.49,1
CUST0000016975,PRD0904925,0.4,1
CUST0000016975,PRD0904957,0.96,1
CUST0000063103,PRD0904973,0.72,1
CUST0000016975,PRD0904979,0.31,1
CUST0000080372,PRD0904157,2.52,1
CUST0000888005,PRD0900121,1.96,2
CUST0000888005,PRD0900121,1.96,2
CUST0000846113,PRD0900173,0.55,1
CUST0000888005,PRD0900330,0.88,1
CUST0000888005,PRD0900466,0.7,1
CUST0000846113,PRD0900487,0.41,1
CUST0000888005,PRD0900719,0.65,1
CUST0000888005,PRD0900947,1.19,1
CUST0000846113,PRD0901072,0.78,1
CUST0000846113,PRD0901092,2.61,1
CUST0000888005,PRD0901244,1.58,1
CUST0000846113,PRD0901407,0.34,1
CUST0000888005,PRD0901617,1.7,1
CUST0000846113,PRD0901776,0.8,1
CUST0000846113,PRD0902014,0.32,1
CUST0000888005,PRD0902028,1.03,1
CUST0000888005,PRD0902555,1.18,1
CUST0000888005,PRD0902560,0.9,1
CUST0000888005,PRD0902728,0.8,2
CUST0000888005,PRD0902728,0.8,2
CUST0000888005,PRD0902875,1.53,1
CUST0000888005,PRD0903052,0.98,2
CUST0000888005,PRD0903052,0.98,2
CUST0000846113,PRD0903130,1.23,3
CUST0000888005,PRD0903243,0.55,1
CUST0000846113,PRD0903457,0.79,1
CUST0000888005,PRD0903529,1.88,2
CUST0000888005,PRD0903529,1.88,2
CUST0000888005,PRD0903629,1.44,1
CUST0000846113,PRD0903788,0.75,1
CUST0000888005,PRD0903923,2.03,1
CUST0000525866,PRD0903953,2.86,1
CUST0000888005,PRD0904054,1.17,1
CUST0000846113,PRD0904097,0.44,1
CUST0000888005,PRD0904249,0.23,1
CUST0000888005,PRD0904413,0.8,1
CUST0000846113,PRD0904459,2.07,1
CUST0000846113,PRD0904648,0.98,1
CUST0000888005,PRD0903318,0.85,1
CUST0000888005,PRD0903104,2.81,1
CUST0000812379,PRD0900243,0.98,1
CUST0000469479,PRD0900673,0.54,3
CUST0000576401,PRD0900863,1.22,1
CUST0000469479,PRD0901076,2.21,1
CUST0000812379,PRD0901400,1.43,1
CUST0000576401,PRD0902423,1.87,1
CUST0000812379,PRD0902975,1.08,1
CUST0000812379,PRD0903228,2.67,3
CUST0000469479,PRD0903348,0.4,4
CUST0000469479,PRD0903605,0.2,1
CUST0000812379,PRD0904792,0.78,1
CUST0000812379,PRD0902129,3.02,1
CUST0000922993,PRD0900014,0.92,1
CUST0000088955,PRD0900121,1.96,2
CUST0000088955,PRD0900218,0.61,1
CUST0000240228,PRD0900239,0.83,1
CUST0000922993,PRD0900302,0.83,1
CUST0000088955,PRD0900934,0.75,1
CUST0000240228,PRD0900936,0.42,1
CUST0000922993,PRD0901008,2.16,1
CUST0000922993,PRD0901533,2.58,6
CUST0000240228,PRD0901749,0.44,1
CUST0000240228,PRD0901837,0.37,1
CUST0000240228,PRD0901850,0.88,1
CUST0000922993,PRD0901945,3.66,3
CUST0000922993,PRD0902053,3.04,4
CUST0000088955,PRD0902060,1.53,3
CUST0000240228,PRD0902216,1.16,1
CUST0000088955,PRD0902286,2.08,4
CUST0000922993,PRD0902582,11.88,6
CUST0000088955,PRD0902695,1.82,1
CUST0000240228,PRD0902924,1.0,1
CUST0000922993,PRD0902963,5.5,11
CUST0000240228,PRD0903052,0.45,1
CUST0000240228,PRD0903074,1.01,1
CUST0000240228,PRD0903228,2.67,3
CUST0000922993,PRD0903263,0.7,1
CUST0000240228,PRD0903301,1.26,1
CUST0000088955,PRD0903542,0.57,1
CUST0000922993,PRD0903586,0.92,2
CUST0000088955,PRD0903589,4.41,3
CUST0000240228,PRD0903788,0.75,1
CUST0000240228,PRD0903822,0.81,3
CUST0000088955,PRD0904200,0.45,1
CUST0000240228,PRD0904358,1.54,1
CUST0000272853,PRD0904369,0.69,1
CUST0000088955,PRD0904428,0.61,1
CUST0000088955,PRD0904500,5.28,3
CUST0000240228,PRD0904676,1.15,1
CUST0000088955,PRD0904690,0.34,1
CUST0000240228,PRD0904962,2.09,1
CUST0000272853,PRD0904646,2.58,1
CUST0000088955,PRD0902277,0.53,1
CUST0000088955,PRD0901888,9.3,3
CUST0000134957,PRD0900121,0.98,1
CUST0000134957,PRD0900254,0.85,1
CUST0000335650,PRD0900311,0.23,1
CUST0000090508,PRD0900592,0.64,1
CUST0000335650,PRD0900648,0.68,1
CUST0000090508,PRD0900684,0.28,1
CUST0000090508,PRD0900863,0.6,1
CUST0000311194,PRD0900982,6.09,1
CUST0000090508,PRD0900986,1.22,1
CUST0000335650,PRD0901220,4.28,4
CUST0000335650,PRD0901220,4.28,4
CUST0000311194,PRD0901333,2.93,1
CUST0000090508,PRD0901371,0.68,1
CUST0000090508,PRD0901381,1.08,1
CUST0000090508,PRD0901672,1.59,3
CUST0000090508,PRD0901855,2.96,1
CUST0000311194,PRD0901861,0.9,1
CUST0000090508,PRD0901887,0.86,1
CUST0000335650,PRD0901971,0.44,1
CUST0000335650,PRD0902322,0.31,1
CUST0000335650,PRD0902491,1.57,1
CUST0000090508,PRD0902693,0.84,1
CUST0000311194,PRD0902728,0.4,1
CUST0000090508,PRD0902757,1.25,1
CUST0000090508,PRD0903032,1.14,1
CUST0000335650,PRD0903096,0.34,1
CUST0000090508,PRD0903204,0.24,1
CUST0000090508,PRD0903228,0.89,1
CUST0000090508,PRD0903250,1.11,1
CUST0000311194,PRD0903331,2.82,6
CUST0000090508,PRD0903475,0.41,1
CUST0000090508,PRD0903497,1.28,1
CUST0000090508,PRD0903677,1.87,1
CUST0000335650,PRD0903770,0.16,2
CUST0000335650,PRD0903770,0.16,2
CUST0000311194,PRD0903788,0.75,1
CUST0000090508,PRD0903806,1.39,1
CUST0000090508,PRD0904066,0.51,1
CUST0000090508,PRD0904223,1.92,3
CUST0000391382,PRD0904358,9.24,6
CUST0000090508,PRD0904385,3.2,1
CUST0000090508,PRD0904695,0.82,1
CUST0000335650,PRD0904840,0.86,1
CUST0000311194,PRD0904940,3.3,6
CUST0000090508,PRD0901085,2.12,1
CUST0000090508,PRD0901348,2.06,1
CUST0000090508,PRD0902249,0.93,1
CUST0000820324,PRD0900803,15.12,3
CUST0000820324,PRD0901007,1.49,1
CUST0000820324,PRD0901057,3.84,3
CUST0000820324,PRD0901371,2.72,4
CUST0000820324,PRD0901383,0.4,1
CUST0000820324,PRD0904942,18.92,1
CUST0000820324,PRD0902573,0.57,1
CUST0000820324,PRD0903913,6.12,6
CUST0000820324,PRD0903913,6.12,6
CUST0000820324,PRD0903912,3.32,1
CUST0000820324,PRD0903104,28.1,10
CUST0000820324,PRD0903104,28.1,10
CUST0000997627,PRD0900295,0.94,1
CUST0000997627,PRD0900535,0.52,1
CUST0000997627,PRD0900691,1.15,1
CUST0000997627,PRD0900987,0.6,1
CUST0000997627,PRD0901170,0.84,3
CUST0000997627,PRD0901541,0.79,1
CUST0000997627,PRD0901850,0.88,1
CUST0000997627,PRD0901887,1.72,2
CUST0000997627,PRD0901887,1.72,2
CUST0000997627,PRD0901997,0.35,1
CUST0000997627,PRD0902221,0.78,1
CUST0000997627,PRD0902270,0.09,1
CUST0000997627,PRD0902819,0.92,1
CUST0000997627,PRD0903033,1.35,1
CUST0000997627,PRD0903052,1.4,2
CUST0000997627,PRD0903052,1.4,2
CUST0000997627,PRD0903259,0.78,1
CUST0000997627,PRD0903542,0.57,1
CUST0000997627,PRD0903763,4.54,1
CUST0000997627,PRD0904044,0.56,1
CUST0000997627,PRD0904230,0.9,2
CUST0000997627,PRD0904230,0.9,2
CUST0000997627,PRD0904250,2.49,1
CUST0000997627,PRD0904424,0.55,1
CUST0000997627,PRD0904471,0.31,1
CUST0000997627,PRD0904604,0.34,1
CUST0000997627,PRD0904891,0.46,1
CUST0000208533,PRD0900230,0.91,7
CUST0000208533,PRD0900254,5.1,6
CUST0000208533,PRD0900254,5.1,6
CUST0000208533,PRD0900302,0.29,1
CUST0000208533,PRD0900392,0.93,1
CUST0000208533,PRD0900416,1.7,1
CUST0000208533,PRD0900885,1.12,1
CUST0000208533,PRD0900945,0.9,1
CUST0000208533,PRD0900983,0.76,1
CUST0000208533,PRD0901115,1.13,1
CUST0000208533,PRD0901147,1.07,1
CUST0000208533,PRD0901400,1.43,1
CUST0000208533,PRD0901622,0.56,1
CUST0000208533,PRD0901679,0.7,1
CUST0000208533,PRD0902081,0.46,1
CUST0000208533,PRD0902198,1.59,3
CUST0000874276,PRD0902318,0.36,1
CUST0000208533,PRD0902345,1.5,3
CUST0000208533,PRD0902559,2.09,1
CUST0000208533,PRD0902622,3.31,1
CUST0000208533,PRD0902692,1.35,1
CUST0000208533,PRD0902701,0.58,1
CUST0000208533,PRD0902890,1.23,1
CUST0000208533,PRD0903052,1.36,2
CUST0000208533,PRD0903052,1.36,2
CUST0000208533,PRD0903514,1.22,2
CUST0000208533,PRD0903514,1.22,2
CUST0000208533,PRD0903796,1.03,1
CUST0000208533,PRD0903867,1.93,1
CUST0000208533,PRD0903917,2.03,1
CUST0000208533,PRD0903980,1.0,1
CUST0000208533,PRD0904567,1.28,1
CUST0000874276,PRD0904667,0.46,1
CUST0000208533,PRD0904724,0.06,1
CUST0000874276,PRD0904896,1.47,3
CUST0000208533,PRD0904920,1.71,1
CUST0000208533,PRD0904962,2.09,1
CUST0000208533,PRD0900119,6.4,1
CUST0000208533,PRD0901956,10.31,1
CUST0000208533,PRD0900266,1.79,1
CUST0000208533,PRD0901348,2.06,1
CUST0000208533,PRD0904578,1.29,1
CUST0000413197,PRD0900135,3.07,1
CUST0000413197,PRD0900220,5.23,1
CUST0000413197,PRD0900414,0.87,1
CUST0000413197,PRD0900558,3.45,1
CUST0000158972,PRD0900859,0.71,1
CUST0000158972,PRD0901265,1.61,1
CUST0000535082,PRD0901331,7.83,3
CUST0000158972,PRD0901357,0.79,1
CUST0000413197,PRD0901488,1.35,1
CUST0000158972,PRD0901527,0.15,1
CUST0000158972,PRD0901693,0.68,1
CUST0000158972,PRD0901738,1.32,1
CUST0000413197,PRD0901765,4.32,3
CUST0000158972,PRD0901766,2.54,1
CUST0000413197,PRD0901798,2.01,1
CUST0000413197,PRD0901815,5.49,1
CUST0000413197,PRD0902054,1.5,1
CUST0000158972,PRD0902438,0.51,1
CUST0000413197,PRD0902556,5.79,1
CUST0000158972,PRD0902590,9.93,3
CUST0000413197,PRD0902591,1.68,1
CUST0000158972,PRD0902651,0.42,1
CUST0000413197,PRD0902974,0.69,3
CUST0000413197,PRD0902994,6.15,3
CUST0000158972,PRD0903074,1.01,1
CUST0000158972,PRD0903313,4.41,1
CUST0000158972,PRD0903341,0.47,1
CUST0000535082,PRD0903567,0.65,1
CUST0000158972,PRD0903599,1.62,1
CUST0000413197,PRD0903620,0.47,1
CUST0000158972,PRD0903685,2.19,3
CUST0000158972,PRD0903786,0.14,1
CUST0000413197,PRD0904250,2.49,1
CUST0000413197,PRD0904261,4.77,1
CUST0000413197,PRD0904274,2.09,1
CUST0000413197,PRD0904417,1.85,1
CUST0000158972,PRD0904521,0.77,1
CUST0000413197,PRD0904528,6.63,3
CUST0000413197,PRD0904529,8.49,1
CUST0000158972,PRD0904849,1.03,1
CUST0000158972,PRD0904973,0.72,1
CUST0000413197,PRD0904976,1.49,1
CUST0000535082,PRD0903812,0.33,1
CUST0000158972,PRD0904672,2.55,1
CUST0000413197,PRD0903038,4.17,3
CUST0000120088,PRD0900034,0.84,1
CUST0000510147,PRD0900239,0.26,1
CUST0000120088,PRD0900372,0.76,1
CUST0000120088,PRD0900621,0.64,1
CUST0000120088,PRD0900684,0.28,1
CUST0000120088,PRD0900784,0.57,3
CUST0000120088,PRD0900825,2.69,1
CUST0000120088,PRD0901228,0.72,1
CUST0000120088,PRD0901359,0.81,1
CUST0000510147,PRD0902198,0.53,1
CUST0000510147,PRD0902423,1.87,1
CUST0000120088,PRD0902575,0.56,1
CUST0000120088,PRD0902866,2.07,3
CUST0000120088,PRD0903052,0.85,1
CUST0000120088,PRD0903867,1.93,1
CUST0000120088,PRD0904163,2.23,1
CUST0000120088,PRD0904404,0.69,3
CUST0000120088,PRD0904513,4.92,1
CUST0000510147,PRD0904527,0.31,1
CUST0000120088,PRD0904752,0.4,1
CUST0000120088,PRD0900759,0.86,1
CUST0000353938,PRD0900003,1.14,1
CUST0000434391,PRD0900014,0.92,1
CUST0000558880,PRD0900121,4.9,5
CUST0000677070,PRD0900140,0.57,3
CUST0000677070,PRD0900271,2.52,1
CUST0000434391,PRD0900433,0.13,1
CUST0000353938,PRD0900450,1.61,1
CUST0000353938,PRD0900501,1.23,1
CUST0000677070,PRD0900503,0.78,1
CUST0000558880,PRD0900559,0.95,1
CUST0000146488,PRD0900571,2.64,3
CUST0000558880,PRD0900699,1.14,1
CUST0000677070,PRD0900705,1.06,1
CUST0000434391,PRD0900719,0.65,1
CUST0000434391,PRD0900830,0.97,1
CUST0000677070,PRD0900863,1.44,1
CUST0000558880,PRD0900947,4.76,4
CUST0000677070,PRD0900947,4.76,4
CUST0000558880,PRD0900993,2.01,1
CUST0000677070,PRD0901140,1.25,1
CUST0000677070,PRD0901220,1.07,1
CUST0000353938,PRD0901265,1.13,1
CUST0000434391,PRD0901299,3.0,3
CUST0000146488,PRD0901371,2.04,3
CUST0000558880,PRD0901383,0.4,1
CUST0000353938,PRD0901421,1.74,1
CUST0000763608,PRD0901535,1.1,1
CUST0000353938,PRD0901590,1.29,1
CUST0000763608,PRD0901621,6.71,1
CUST0000558880,PRD0901627,0.64,1
CUST0000146488,PRD0901638,1.03,1
CUST0000434391,PRD0901672,1.59,3
CUST0000146488,PRD0901727,2.56,1
CUST0000677070,PRD0902008,0.67,1
CUST0000677070,PRD0902133,1.02,3
CUST0000146488,PRD0902244,0.01,1
CUST0000763608,PRD0902322,0.31,1
CUST0000353938,PRD0902505,1.95,1
CUST0000353938,PRD0902540,0.12,1
CUST0000434391,PRD0902569,1.22,1
CUST0000763608,PRD0902694,2.18,1
CUST0000677070,PRD0902772,1.63,1
CUST0000558880,PRD0902804,0.57,1
CUST0000353938,PRD0902898,1.56,1
CUST0000558880,PRD0902898,4.68,3
CUST0000353938,PRD0903006,1.8,1
CUST0000677070,PRD0903052,1.07,1
CUST0000434391,PRD0903052,1.12,1
CUST0000677070,PRD0903057,3.56,4
CUST0000677070,PRD0903057,3.56,4
CUST0000677070,PRD0903081,1.81,1
CUST0000558880,PRD0903155,1.0,1
CUST0000146488,PRD0903269,5.46,6
CUST0000146488,PRD0903275,0.74,1
CUST0000677070,PRD0903313,4.41,1
CUST0000763608,PRD0903317,0.84,1
CUST0000558880,PRD0903409,0.64,1
CUST0000763608,PRD0903593,0.98,1
CUST0000677070,PRD0903620,0.47,1
CUST0000146488,PRD0903620,0.47,1
CUST0000146488,PRD0903721,3.38,1
CUST0000558880,PRD0903806,1.39,1
CUST0000677070,PRD0903867,1.93,1
CUST0000434391,PRD0903991,0.17,1
CUST0000677070,PRD0904000,0.66,1
CUST0000677070,PRD0904066,0.51,1
CUST0000434391,PRD0904142,0.35,1
CUST0000677070,PRD0904316,2.66,1
CUST0000434391,PRD0904358,1.54,1
CUST0000146488,PRD0904419,0.01,1
CUST0000146488,PRD0904467,0.52,1
CUST0000677070,PRD0904567,2.11,1
CUST0000763608,PRD0904710,3.03,1
CUST0000434391,PRD0904824,2.85,3
CUST0000763608,PRD0904825,1.65,1
CUST0000763608,PRD0904914,2.82,1
CUST0000353938,PRD0904921,0.18,1
CUST0000146488,PRD0904976,1.49,1
CUST0000434391,PRD0904976,1.49,1
CUST0000558880,PRD0904497,0.03,3
CUST0000146488,PRD0903104,8.43,3
CUST0000353938,PRD0900723,1.07,1
CUST0000771758,PRD0900254,0.85,1
CUST0000771758,PRD0902282,1.79,1
CUST0000771758,PRD0903074,1.01,1
CUST0000832283,PRD0903806,1.39,1
CUST0000771758,PRD0904404,0.23,1
CUST0000088575,PRD0900097,1.03,1
CUST0000088575,PRD0900121,2.94,3
CUST0000229117,PRD0900239,2.18,1
CUST0000229117,PRD0900392,0.93,1
CUST0000599314,PRD0900411,2.21,1
CUST0000061472,PRD0900432,1.72,4
CUST0000088575,PRD0900439,1.4,1
CUST0000619787,PRD0900610,0.84,1
CUST0000229117,PRD0900621,0.64,1
CUST0000599314,PRD0900874,1.74,1
CUST0000599314,PRD0900947,1.19,1
CUST0000599314,PRD0900951,1.05,1
CUST0000061472,PRD0900987,0.6,1
CUST0000619787,PRD0901009,14.64,4
CUST0000229117,PRD0901025,1.63,1
CUST0000061472,PRD0901048,0.22,1
CUST0000088575,PRD0901057,1.28,1
CUST0000772617,PRD0901064,0.24,1
CUST0000061472,PRD0901087,0.54,1
CUST0000599314,PRD0901275,0.91,1
CUST0000088575,PRD0901300,0.81,1
CUST0000619787,PRD0901353,0.62,1
CUST0000599314,PRD0901371,0.68,1
CUST0000229117,PRD0901490,1.05,1
CUST0000061472,PRD0901656,0.63,1
CUST0000619787,PRD0901810,1.52,1
CUST0000398776,PRD0901878,0.33,1
CUST0000772617,PRD0902008,0.64,1
CUST0000229117,PRD0902029,1.0,1
CUST0000229117,PRD0902130,3.78,3
CUST0000619787,PRD0902172,1.17,2
CUST0000619787,PRD0902172,1.17,2
CUST0000599314,PRD0902222,5.22,3
CUST0000229117,PRD0902223,8.28,3
CUST0000229117,PRD0902330,1.99,1
CUST0000619787,PRD0902360,0.18,1
CUST0000061472,PRD0902424,0.35,1
CUST0000088575,PRD0902462,0.82,1
CUST0000061472,PRD0902540,0.31,1
CUST0000088575,PRD0902708,1.06,2
CUST0000061472,PRD0902742,0.54,1
CUST0000619787,PRD0902808,0.94,1
CUST0000061472,PRD0902840,1.44,1
CUST0000619787,PRD0902898,4.68,3
CUST0000088575,PRD0903155,1.0,1
CUST0000599314,PRD0903250,3.33,3
CUST0000061472,PRD0903373,0.29,1
CUST0000061472,PRD0903460,0.7,1
CUST0000599314,PRD0903460,0.7,1
CUST0000088575,PRD0903465,1.53,1
CUST0000229117,PRD0903490,1.35,1
CUST0000229117,PRD0903522,14.56,1
CUST0000088575,PRD0903550,3.36,3
CUST0000772617,PRD0903599,4.86,3
CUST0000088575,PRD0903623,2.76,1
CUST0000061472,PRD0903763,4.46,1
CUST0000398776,PRD0903773,0.53,1
CUST0000061472,PRD0904023,1.55,1
CUST0000088575,PRD0904023,4.65,3
CUST0000229117,PRD0904051,0.95,1
CUST0000061472,PRD0904211,0.93,1
CUST0000599314,PRD0904313,0.8,1
CUST0000772617,PRD0904328,8.55,3
CUST0000398776,PRD0904441,0.4,1
CUST0000599314,PRD0904606,2.82,6
CUST0000398776,PRD0904635,0.43,1
CUST0000229117,PRD0904684,2.38,1
CUST0000229117,PRD0904762,1.85,1
CUST0000061472,PRD0904795,1.33,1
CUST0000229117,PRD0904819,0.85,1
